2009,hyundai,NA,162000000,209000,1,0,4,0,2
2011,renault,megan ir,140000000,110000,1,0,3,23,2
2016,bmw,x3,920000000,9700,1,0,1,1,5
2011,samand,lx,38000000,145000,0,0,1,0,2
2015,kia,cerato,275000000,80000,1,0,1,0,1
2010,mercedes benz,s class,1300000000,80000,1,0,1,0,5
2015,hyundai,NA,350000000,67000,1,0,1,11,-1
2018,citroen,c3,285000000,0,1,0,1,0,-1
2015,alfa,romeo,340000000,25000,1,0,1,0,4
2012,mazda,pickup 2door,51000000,194000,0,1,7,0,3
2005,mercedes benz,s class,450000000,300000,1,0,3,4,3
2012,toyota,prado 2doors,605000000,140000,1,0,1,0,1
2017,hyundai,santafe ix45,640000000,0,1,0,1,1,1
2015,renault,NA,280000000,26000,1,0,1,0,1
2016,toyota,hilux high,575000000,58500,0,0,1,0,6
2012,nissan,maxima ir,255000000,64000,1,0,1,0,2
2017,hyundai,santafe ix45,625000000,0,1,0,1,0,1
2016,bmw 2,series coupe,570000000,8000,1,0,1,0,6
2015,jac,j5,90000000,65000,0,0,1,1,1
2016,samand,soren elx,66000000,72000,0,0,1,0,1
2016,renault,NA,225000000,45000,1,0,1,25,1
2014,hyundai,NA,355000000,55000,1,0,1,0,1
2015,toyota,NA,470000000,39000,1,0,1,0,1
2014,mvm,x33,84500000,87000,0,0,4,14,2
2018,hyundai,NA,765000000,0,1,0,1,0,1
2017,lexus rx,200t f,1380000000,0,1,0,1,1,10
2016,renault,NA,227000000,45000,1,0,1,25,1
2017,alfa,romeo,390000000,10000,1,0,1,0,1
2007,hyundai,tucson,185000000,119000,1,0,3,8,3
2016,mercedes benz,cla class,1300000000,3000,1,0,1,4,1
2018,chery,tiggo7,259000000,9700,1,0,1,0,5
2598,toyota,hilux,12000000,145000,0,1,14,0,10
2014,hyundai,NA,230000000,54000,1,0,1,0,2
2008,toyota,NA,140000000,97000,1,0,1,2,2
2017,hyundai sonata,hybrid gls,430000000,0,1,2,1,0,11
2018,peugeot,NA,115000000,0,1,0,1,0,1
2013,mercedes benz,c class,605000000,100000,1,0,1,0,1
2016,tiba,hatchback,41500000,40000,0,0,1,8,1
2015,fiat,NA,280000000,90000,1,0,1,1,9
2011,pride,131,22500000,236000,0,0,5,5,3
2007,toyota,camry,158000000,166000,1,0,13,10,2
2009,bmw 3,series sedan,390000000,146000,1,0,1,0,4
2014,mvm,NA,52000000,76000,0,0,1,1,2
2013,toyota,NA,360000000,113000,1,0,4,5,6
2007,hyundai,NA,160000000,207000,1,0,5,0,3
2014,toyota,corolla,259000000,89000,1,0,1,0,2
2008,peugeot,405,33500000,0,0,0,7,4,3
2015,besturn,NA,126000000,70000,1,0,1,0,1
2016,peugeot,405,55000000,48000,0,0,1,5,2
2008,kia,cerato,106000000,103000,1,0,4,1,2
2018,hyundai,accent,205000000,0,1,0,1,0,1
2009,suzuki grand,vitara ir,155000000,160000,1,0,3,0,1
2005,nissan,maxima ir,114000000,242000,0,0,6,4,3
2017,renault,NA,260000000,20000,1,0,1,0,1
2013,nissan,teana ir,325000000,145000,1,0,3,0,1
2012,peugeot,405,43900000,41000,0,0,3,10,2
2017,renault,symbol,138000000,30000,1,0,1,0,1
2003,mercedes benz,c class,120000000,300000,0,0,13,0,1
2009,hyundai,NA,195000000,227000,1,0,3,12,1
2008,mercedes benz,c class,350000000,148000,1,0,3,1,1
2015,kia,sportage,390000000,37500,1,0,1,0,1
2017,nissan,juke,305000000,0,1,0,1,2,-1
2018,peugeot,pars,79000000,0,0,0,1,2,-1
2003,pride,141,12000000,270000,0,1,5,14,2
2013,toyota landcruiser,4door v6,1470000000,50000,1,0,1,0,4
2018,renault,NA,590000000,1500,1,0,1,10,5
2017,lexus,nx hybrid,800000000,8500,1,2,1,12,1
2010,toyota,aurion,362000000,100000,1,0,4,0,3
2014,toyota,camry,400000000,60000,1,0,1,0,2
2012,toyota,prado 2doors,680000000,50000,1,0,1,1,1
2010,mazda 3,sedan 2.0l,162000000,145000,1,0,4,0,1
2008,toyota,yaris,125000000,130000,1,0,3,0,1
2018,jac,s5,180000000,0,0,0,1,0,1
2015,renault,duster se,158000000,98000,1,0,1,0,1
2015,jac,j5,78000000,78000,0,0,1,0,2
2018,chery,tiggo5,210000000,0,1,0,1,1,8
2017,toyota,c hr,495000000,7000,1,0,1,6,5
2018,toyota,c hr,485000000,10000,1,0,1,0,1
2001,toyota,camry,115000000,168000,0,0,5,8,2
2017,renault,NA,275000000,0,1,0,1,25,1
2009,peugeot,NA,120000000,215000,1,0,5,0,1
2015,mvm,315 hatchback,58000000,67000,0,0,5,0,3
2010,peugeot,405,35500000,154000,0,0,4,2,2
2018,jac,s5,205000000,0,1,0,1,0,1
2018,peugeot,206 ir,63000000,0,0,0,1,4,-1
2014,hyundai,tucson,312000000,70000,1,0,3,0,4
2009,peugeot,NA,130000000,140000,1,0,3,14,2
2010,mercedes benz,c class,448000000,123000,1,0,4,0,2
2015,renault,fluence,165000000,63000,0,0,1,0,3
2014,hyundai,NA,350000000,88800,1,0,1,0,1
2016,renault,sandero,102000000,50000,1,0,1,0,1
2015,kia,optima,385000000,34000,1,0,1,0,1
2005,bmw 3,series sedan,185000000,121000,1,0,3,0,1
2018,bmw,1 series,505000000,13800,1,0,1,13,1
2017,mazda 3,sedan 2.0l,252000000,35000,1,0,1,0,1
2015,toyota,camry hybrid,475000000,43000,1,2,1,0,1
2012,hyundai,NA,350000000,90000,1,0,1,4,1
2010,kia,optima,215000000,177000,1,0,1,0,1
2018,pride,111,40000000,0,0,0,1,0,-1
2016,hyundai,NA,419000000,40000,1,0,1,0,8
2014,hyundai,NA,220000000,63000,1,0,1,0,1
2015,bmw 5,series sedan,850000000,110000,1,0,3,1,4
2613,volkswagen,golf,18000000,400000,0,0,13,9,1
2011,kia,cerato,168000000,72000,1,0,3,29,1
2017,peugeot,pars,77000000,47000,0,0,4,0,2
2017,renault,talisman,454000000,19000,1,0,1,0,1
2018,renault,NA,625000000,0,1,0,1,0,4
2009,hyundai,NA,180000000,160000,1,0,5,14,2
2017,renault,duster se,230000000,30000,1,0,1,2,2
2010,kia,cerato,148000000,160000,1,0,11,1,3
2007,toyota,prado 2doors,340000000,170000,1,0,14,0,2
2017,alfa,romeo,435000000,15000,1,0,1,9,-1
2013,jac,j5,60000000,178000,0,0,5,0,3
2012,lifan,620,52000000,96000,0,0,1,0,2
2017,bmw,7 series,1550000000,0,1,0,1,2,8
2016,peugeot,206 ir,64000000,55000,0,0,1,0,1
2013,kia,optima,310000000,130000,1,0,1,0,1
2017,hyundai,NA,330000000,20000,1,0,1,0,1
2010,mazda,3 ir,144000000,165000,1,0,3,7,1
2017,renault,NA,252000000,27000,1,0,1,7,1
2016,bmw,x3,799000000,27000,1,0,1,0,8
2013,volvo,c70,450000000,45000,1,0,1,1,2
2009,toyota,corolla,175000000,95000,0,0,4,0,2
2018,dena,plus,108000000,0,0,0,1,8,1
2015,lexus gs,250 f,790000000,40000,1,0,1,1,1
2012,kia,cerato,190000000,165000,1,0,3,2,1
2012,mg,6,159000000,135000,1,0,1,0,1
2017,kia,cerato,320000000,30000,1,0,1,0,-1
2005,nissan,maxima ir,150000000,210000,1,0,4,0,7
2018,chery,tiggo5,205000000,0,1,0,1,0,1
2017,chery,arrizo5te at,155000000,0,1,0,1,1,1
2018,hyundai,NA,750000000,0,1,0,1,0,1
2012,hyundai,NA,285000000,40000,1,0,1,1,1
2008,mazda,3 ir,125000000,150000,1,0,4,2,1
2010,kia,cerato,158000000,62000,1,0,4,1,1
2012,hyundai,NA,245000000,140000,1,0,4,0,1
2018,quick,at full,67000000,6500,1,0,1,1,1
2018,chery,tiggo5 at,210000000,0,1,0,1,1,4
2006,hyundai,NA,115000000,0,1,0,14,21,3
2010,citroen,xantia 2.0,71000000,148000,0,0,4,0,1
2002,nissan,pickup ir,83000000,300000,0,0,1,18,3
2017,nissan,juke,395000000,0,1,0,1,1,1
2016,mvm,550,90000000,17000,1,0,1,0,2
2011,hyundai,tucson,272000000,115000,1,0,1,1,4
2018,chery,arrizo5te at,150000000,39000,1,0,1,1,1
2002,toyota,hilux 4door,120000000,200000,0,0,13,1,4
2018,runna,NA,65000000,0,0,0,1,0,1
2018,mazda 3,sedan 2.0l,270000000,15000,1,0,1,11,1
2007,citroen,NA,113000000,166000,1,0,3,2,1
2018,tiba,hatchback,46500000,0,0,0,1,5,-1
2605,toyota landcruiser,pickup 2door,35000000,99000,0,1,1,10,15
2604,toyota landcruiser,pickup 2door,30000000,98000,0,1,13,7,15
2017,ssang,yong tivoli,250000000,39000,1,0,1,1,1
2014,bmw 5,series sedan,700000000,90000,1,0,1,1,5
2007,nissan,pickup ir,93000000,270000,0,0,5,0,3
2016,toyota,hilux high,700000000,31000,1,0,1,1,6
2018,mvm x22,at sport,125500000,13000,1,0,1,0,1
2013,kia,optima,316000000,87000,1,0,1,0,1
2013,peugeot,405,42000000,112000,0,0,9,4,3
2017,renault,sandero,105000000,32500,1,0,1,1,3
2010,hyundai,tucson,210000000,146000,1,0,3,0,1
2017,renault,NA,255000000,23000,1,0,1,2,1
2015,hyundai,tucson,385000000,66000,1,0,1,1,1
2018,dena,plus,102000000,33000,0,0,1,0,1
2018,chery,tiggo5,207000000,19000,1,0,1,1,12
2004,peugeot,206 ir,38000000,203000,1,0,13,4,1
2014,hyundai,tucson,330000000,32000,1,0,3,1,1
2011,mg,NA,130000000,0,1,0,1,7,2
2017,brilliance,h330,95500000,50000,1,0,1,8,1
2014,lexus,ct,420000000,0,1,2,1,0,-1
2018,chery,arrizo5te at,191900000,0,1,0,1,0,10
2016,brilliance,h220,71000000,46000,1,0,3,0,-1
2018,mvm,x22 at,135000000,0,1,0,1,1,1
2013,toyota,NA,372000000,106000,1,0,4,7,6
2018,chery,arrizo5te at,188000000,0,1,0,1,0,1
2014,hyundai,NA,235000000,0,1,0,8,0,1
2014,kia,sportage,325000000,50500,1,0,1,0,2
2011,toyota,NA,650000000,980000,1,0,1,0,2
2006,mercedes benz,c class,245000000,160000,1,0,4,4,1
2013,jac,j5,74000000,115000,0,0,1,0,2
2012,peugeot,206 ir,48000000,200000,0,0,5,0,1
2007,toyota,camry,175000000,300000,0,0,5,0,2
2015,renault,scala e4,233000000,28000,1,0,1,1,2
2013,toyota,camry,305000000,125669,1,0,1,1,2
2014,toyota,corolla,287000000,100000,1,0,1,0,2
2008,bmw,7 series,420000000,198000,1,0,1,0,1
2009,citroen,xantia 2.0,77000000,170000,0,0,5,0,3
2012,ssang,yong rexton,338000000,181000,1,0,1,0,2
2007,toyota,camry,220000000,120000,1,0,3,0,2
2014,bmw,x1,538000000,45000,1,0,1,0,6
2008,mazda,3 ir,126000000,145000,1,0,5,0,1
2015,hyundai,NA,345000000,21000,1,0,1,1,1
2011,renault,tondar90,55000000,110000,0,0,1,1,2
2014,hyundai,santafe ix45,380000000,74000,1,0,1,1,1
2007,hyundai,tucson,183000000,160000,1,0,1,1,3
2005,bmw 5,series sedan,255000000,165000,1,0,5,4,2
2011,toyota landcruiser,4door v6,1220000000,74000,1,0,1,0,1
2014,hyundai,tucson,317000000,76000,1,0,3,0,1
2013,mvm,315 hatchback,46500000,145000,0,0,1,0,2
2017,renault,NA,257000000,23000,1,0,1,2,1
2011,toyota,camry,248000000,112000,1,0,1,1,3
2002,peugeot,pars,19500000,0,0,1,13,1,1
2010,hyundai,NA,228000000,185000,1,0,1,1,1
2016,toyota,yaris,255000000,38000,1,0,1,0,2
2015,hyundai,santafe ix45,290000000,17000,1,0,1,0,4
2009,hyundai,NA,168000000,220000,1,0,5,28,1
2017,kia,sportage gt,545000000,0,1,0,1,0,1
2013,hyundai,NA,500000000,135000,1,0,3,11,1
2013,peugeot,206sd,52000000,170000,0,0,4,0,1
2015,fiat,NA,320000000,14000,1,0,1,7,1
2018,pride,151,37700000,0,0,0,1,0,3
2016,peugeot,206 ir,55000000,80000,0,0,3,1,1
2012,mercedes benz,e class,760000000,128000,1,0,3,1,4
2017,renault,NA,260000000,20000,1,0,1,2,1
2009,peugeot,pars,44500000,0,0,0,1,0,2
2018,citroen,c3,274000000,0,1,0,1,0,-1
2014,kia,optima,300000000,157000,1,0,4,0,1
2017,hyundai,tucson,433000000,40000,1,0,1,0,1
2017,renault,NA,253000000,20000,1,0,1,2,1
2017,renault,fluence,175000000,70000,0,0,1,1,1
2010,kia,mohave,390000000,135000,1,0,4,6,2
2016,peugeot,206sd,64000000,47000,0,0,12,0,1
2015,kia,sportage,380000000,48000,1,0,1,1,1
2005,volkswagen,NA,28000000,115000,0,0,13,4,-1
2018,chery,tiggo5,217000000,0,1,0,1,0,5
2018,jac,s3,152000000,0,1,0,1,0,1
2017,nissan,juke,290000000,2600,1,0,1,1,1
2016,lexus,es,850000000,40000,1,0,1,6,17
2012,hyundai,veracruz,450000000,0,1,0,1,1,1
2002,mitsubishi,pajero 4door,130000000,254000,0,0,13,0,3
2016,kia,NA,148000000,31000,1,0,1,0,6
2018,jac,NA,102000000,0,1,0,1,1,3
2012,toyota,prado 4doors,920000000,101000,1,0,1,0,2
2018,mvm x22,at sport,125000000,10000,1,0,1,0,4
2018,pride,151,37500000,0,0,0,1,0,3
2018,hyundai,elantra,350000000,0,1,0,1,0,1
2013,kia,mohave,570000000,156000,1,0,1,0,1
2016,kia,sportage,375000000,58000,1,0,1,0,14
2015,besturn,NA,138000000,82000,1,0,3,0,2
2010,lexus,rx,538000000,140000,1,0,3,0,2
2016,mvm,x33s at,135000000,61000,1,0,1,0,10
2018,geely,gc6,99000000,0,1,0,1,0,1
2017,renault,talisman,495000000,20000,1,0,1,2,10
2016,renault,sandero stepway,115000000,66000,1,0,10,0,1
2006,toyota,hilux high,125000000,300000,0,0,14,0,6
2016,mercedes benz,e class,1260000000,40000,1,0,1,6,5
2014,hyundai,tucson,321000000,90000,1,0,1,0,4
2013,kia,optima,310000000,97000,1,0,3,1,1
2013,toyota,prado 4doors,1000000000,68000,1,0,1,0,1
2015,renault,fluence,194000000,0,0,0,1,0,2
2017,kia,optima,480000000,21000,1,0,1,19,1
2014,kia,sportage,325000000,37000,1,0,1,0,3
2010,lexus,rx,630000000,130000,1,0,1,1,1
2014,peugeot,pars,58000000,93000,0,0,1,5,2
2017,alfa,romeo,395000000,35000,1,0,1,7,6
2017,renault,talisman,480000000,20000,1,0,1,2,1
2009,hyundai,NA,238000000,176000,1,0,3,1,1
2014,bmw 5,series sedan,760000000,90000,1,0,1,0,4
2008,toyota,corolla,185000000,155000,1,0,1,2,2
2016,peugeot,206 ir,60000000,60000,0,0,1,26,4
2018,citroen,c3,285000000,0,1,0,1,0,1
2016,besturn,NA,127000000,50000,1,0,3,9,2
2015,mitsubishi,outlander,330000000,48000,1,0,6,0,1
2016,haima,s7,165000000,87000,1,0,1,1,-1
2013,kia,NA,420000000,69000,1,0,1,1,1
2010,peugeot,206 ir,42500000,190000,0,0,12,0,-1
2017,nissan,juke,312000000,19000,1,0,1,2,1
2010,kia,optima,169000000,200000,1,0,1,0,3
2011,nissan,teana ir,286000000,130000,1,0,1,0,2
2012,lexus,is,380000000,160000,1,0,4,0,1
2015,peugeot,206 ir,59000000,66000,0,0,1,0,1
2012,hyundai,veracruz,430000000,104000,1,0,3,1,3
2014,lifan,x60,89500000,88000,0,0,1,0,1
2012,kia,cerato,225000000,62000,1,0,1,4,-1
2013,lexus,lx,2500000000,86500,1,0,3,1,2
2016,hyundai,santafe ix45,480000000,80000,1,0,1,1,1
2015,hyundai,NA,345000000,65000,1,0,1,0,-1
2017,brilliance,h330,96000000,28000,1,0,1,1,1
2008,lexus,rx,350000000,152000,1,0,3,0,2
2017,renault,fluence,248000000,42000,1,0,1,0,2
2007,volkswagen,NA,34500000,226000,0,0,11,0,2
2004,mazda,323,55000000,260000,1,0,5,14,-1
2017,renault,talisman,465000000,16000,1,0,1,0,1
2017,nissan,juke,315000000,88000,1,0,3,1,1
2016,hyundai,santafe ix45,470000000,80000,1,0,1,1,1
2014,bmw 5,series sedan,760000000,57000,1,0,1,0,1
2017,nissan,juke,325000000,0,1,0,1,14,1
2014,hyundai,tucson,350000000,30000,1,0,1,0,4
2014,kia,optima,335000000,70000,1,0,1,0,2
2014,peugeot,206 ir,54000000,137000,0,0,4,0,1
2014,kia,optima,345000000,66000,1,0,1,1,1
2014,kia,optima,311000000,80000,1,0,4,0,1
2005,mazda,323,59000000,0,1,0,5,4,3
2008,toyota,prado 2doors,390000000,196000,1,0,1,0,2
2009,citroen,xantia 2.0,75000000,240000,0,0,5,0,1
2013,hyundai,NA,310000000,82000,1,0,1,11,3
2007,toyota,prado 2doors,370000000,200000,1,0,4,1,2
2018,toyota,c hr,550000000,0,1,2,1,0,1
2016,nissan,x,455000000,40000,1,0,1,1,1
2009,citroen,NA,173000000,211000,1,0,1,2,1
2015,lexus is,250 f,650000000,73000,1,0,1,0,6
2017,hyundai,santafe ix45,590000000,0,1,0,1,0,1
2012,toyota,prado 2doors,630000000,0,1,0,1,1,1
2010,mazda,3 ir,150000000,220000,1,0,1,0,1
2017,renault,NA,259000000,5000,1,0,1,0,1
2009,hyundai,avante,92000000,127000,0,0,3,4,1
2012,toyota,prado 2doors,675000000,124000,1,0,3,1,1
2013,peugeot,pars,53000000,12000,0,0,7,0,2
2017,renault,tondar90,84000000,58000,1,0,3,0,3
2009,kia,NA,270000000,205000,1,0,1,0,1
2017,hyundai,tucson,470000000,5567,1,0,1,0,4
2007,hyundai,verna,52000000,200000,0,0,3,1,3
2011,mvm,NA,50000000,150024,0,0,5,9,2
2013,pride,131,26000000,170000,0,0,1,0,10
2015,toyota,NA,265000000,12000,1,0,1,7,2
2010,mazda,3 ir,125000000,173000,1,0,5,0,1
2013,nissan,teana ir,285000000,0,1,0,4,1,1
2017,bmw,x4,1220000000,10000,1,0,1,1,5
2009,toyota,corolla,220000000,95000,1,0,1,4,3
2014,lexus,is,545000000,85000,1,0,3,0,15
2011,nissan,maxima ir,189000000,0,0,0,1,0,3
2015,kia,cerato,260000000,52000,1,0,1,0,1
2014,geely,emgrand,165000000,31000,1,0,1,0,1
2013,honda,accord,240000000,135000,1,0,8,0,1
2013,toyota,NA,250000000,51000,1,0,3,7,6
2015,peugeot,pars,60000000,80000,0,0,7,0,2
2018,mazda 3,sedan 2.0l,265000000,3000,1,0,1,0,-1
2607,toyota landcruiser,pickup 2door,130000000,175000,0,0,14,0,2
2014,hyundai,NA,235000000,60000,1,0,1,0,1
2017,kia,optima,430000000,34000,1,0,5,1,4
2016,bmw,x4,1000000000,55000,1,0,1,0,5
2005,bmw,7 series,400000000,160000,1,0,5,1,8
2007,toyota,camry,140000000,0,0,0,13,4,-1
2014,hyundai,accent,175000000,59000,1,0,1,0,1
2011,toyota,aurion,388000000,192000,1,0,3,1,3
2602,mercedes benz,s class,57000000,170000,0,0,14,24,2
2014,bmw,x3,570000000,62000,1,0,3,9,10
2008,nissan,maxima ir,210000000,98000,1,0,3,0,3
2013,mvm,315 hatchback,44000000,125000,0,0,3,0,1
2008,hyundai,tucson,175000000,225000,1,0,3,0,2
2018,chery,arrizo5te at,185500000,0,1,0,1,1,1
2009,kia,rio ir,37000000,0,0,0,11,2,3
2014,hyundai,NA,307000000,98000,1,0,1,0,4
2017,hyundai,tucson,468000000,18000,1,0,1,0,1
2011,peugeot,206 ir,45000000,0,0,0,3,0,3
2016,mazda 3,sedan 2.0l,229900000,93000,1,0,1,0,1
2009,hyundai,santafe ix45,250000000,188000,1,0,1,1,2
2011,capra,4door,100000000,0,0,0,1,9,3
2016,renault,sandero,99000000,45000,1,0,3,0,3
2018,renault,sandero,124000000,0,1,0,1,0,1
2017,bmw,x3,1000000000,36000,1,0,1,19,5
2011,hyundai,avante,135000000,160000,1,0,1,0,3
2008,renault,tondar90,38500000,230000,0,0,12,4,3
2008,hyundai,santafe ix45,227000000,150000,1,0,1,5,3
2017,lexus nx,300h f,865000000,16200,1,2,6,12,1
2017,toyota,c hr,520000000,7000,1,0,1,12,13
2015,hyundai,santafe ix45,450000000,115000,1,0,11,0,4
2014,bmw 3,series sedan,650000000,70000,1,0,1,0,1
2018,toyota,c hr,520000000,0,1,0,1,2,1
2016,besturn,NA,140000000,70000,1,0,1,0,2
2017,peugeot,207,94000000,36000,1,0,4,0,1
2009,land,rover,385000000,154000,1,3,1,1,1
2012,renault,megan ir,128000000,93000,1,0,3,4,3
2018,chery,arrizo5te at,189000000,0,1,0,1,1,1
2014,bmw,x6,980000000,10000,1,0,1,1,16
2007,toyota,camry,160000000,180000,0,0,4,8,2
2010,hyundai,tucson,210000000,163000,1,0,1,0,1
2009,mercedes benz,ml class,485000000,120000,1,0,1,1,1
2009,kia,rio ir,33700000,237000,0,0,5,10,3
2016,ssang,yong tivoli,228000000,40000,1,0,1,1,1
2013,hyundai,tucson,285000000,95000,1,0,4,0,-1
2016,kia,optima,405000000,42000,1,0,1,0,1
2012,mg,6,157000000,161000,1,0,1,0,1
2018,peugeot,206 ir,75000000,27000,0,0,1,1,2
2018,hyundai,sonata hybrid,420000000,0,1,2,1,5,2
2014,runna,NA,46000000,31000,0,0,5,0,3
2005,citroen,xantia 2.0,46000000,366000,0,0,4,4,2
2015,mg,6,205000000,54000,1,0,1,0,1
2013,lifan,x60,83000000,69000,0,0,1,1,2
2007,toyota,prado 2doors,520000000,182000,1,0,1,1,1
2017,mvm,x22 at,120000000,6600,1,0,1,7,-1
2018,rigan,coupa,290000000,0,1,0,1,0,1
2005,nissan,maxima ir,89000000,207000,0,0,14,4,7
2018,volkswagen,golf,615000000,0,1,0,1,0,1
2017,hyundai,tucson,495000000,0,1,0,1,0,1
2016,jac,s5,140000000,100000,0,0,5,0,1
2017,nissan,juke,290000000,35000,1,0,3,1,1
2013,bmw 5,series sedan,680000000,98000,1,0,1,0,4
2017,bmw,7 series,1600000000,0,1,0,1,1,4
2003,mercedes benz,e class,260000000,200000,1,0,1,0,1
2010,kia,mohave,430000000,70000,1,0,1,4,1
2011,kia,mohave,380000000,120000,1,0,3,1,1
2013,hyundai,NA,410000000,69000,1,0,1,0,4
2015,landmark,NA,135000000,142000,0,0,1,11,3
2011,kia,mohave,430000000,118000,1,0,1,1,1
2015,alfa,romeo,330000000,88000,1,0,1,8,1
2010,toyota landcruiser,4door v6,965000000,100000,1,0,1,1,1
2012,mitsubishi,asx,240000000,150000,1,0,1,0,1
2013,hyundai,NA,138000000,87000,1,0,1,8,1
2017,kia,optima,520000000,6000,1,0,1,1,4
2015,hyundai,NA,255000000,66000,1,0,1,0,1
2015,nissan,juke,142000000,47000,1,0,1,1,3
2017,lexus nx,200t f,955000000,8000,1,0,1,0,16
2016,hyundai,santafe ix45,455000000,50000,1,0,1,5,1
2008,hyundai,santafe ix45,238000000,150000,1,0,3,0,2
2016,brilliance,h320,89000000,30000,1,0,1,6,2
2010,lexus,rx,515000000,160000,1,0,4,1,2
2004,peugeot,pars,29500000,250000,0,0,1,4,1
2011,mvm,NA,49000000,116000,0,0,1,9,2
2003,peugeot,206 ir,26000000,0,0,0,13,18,1
2007,hyundai,NA,155000000,198000,1,0,7,0,2
2017,mvm,x33s at,142000000,30000,1,0,1,1,1
2014,ssang yong,new actyon,250000000,120000,1,0,3,1,1
2016,pick,up,33000000,133000,0,1,3,2,1
2013,mazda 3,sedan 2.0l,205000000,134000,1,0,3,0,1
2014,samand,lx ef7,49500000,128000,0,1,1,0,-1
2016,kia,optima,490000000,0,1,0,1,0,4
2018,mazda 3,sedan 2.0l,264000000,18000,1,0,6,0,1
2011,capra,4door,95000000,0,0,0,1,1,1
2018,chery,tiggo5 at,195000000,3749,1,0,1,1,14
2014,bmw 5,series sedan,650000000,46000,1,0,1,1,2
2014,besturn,NA,120000000,140000,1,0,1,0,2
2012,lexus,rx,730000000,131000,1,0,1,0,2
2016,volvo,xc90,1120000000,50000,1,0,1,10,5
2010,mg,NA,120000000,180000,1,0,1,1,1
2018,chery,arrizo5te at,178000000,25000,1,0,1,1,1
2009,nissan,maxima ir,192000000,78000,0,0,1,0,2
2013,hyundai,tucson,310000000,110000,1,0,1,0,1
2016,mg,6,225000000,46000,1,0,1,0,1
2017,hyundai sonata,hybrid gls,455000000,0,1,2,1,0,11
2015,renault,symbol,120000000,49000,0,0,1,0,1
2005,ssang,yong musso,120000000,180000,1,0,3,5,3
2018,peugeot,207,87000000,23000,0,0,1,0,3
2017,jac,s5,184000000,22000,1,0,1,1,1
2012,mg,NA,147000000,66000,1,0,3,10,1
2010,kia,optima,220000000,100000,1,0,1,9,3
2015,besturn,NA,130000000,50000,1,0,1,11,2
2013,hyundai,NA,310000000,110000,1,0,1,0,1
2013,hyundai,NA,410000000,130000,1,0,1,1,4
2012,kia,optima,290000000,97000,1,0,1,0,2
2016,bmw 2,series coupe,600000000,3000,1,0,1,8,6
2009,hyundai,NA,245000000,130000,1,0,3,0,2
2016,bmw 4,series convertible,920000000,46000,1,0,1,2,4
2017,mvm,x22 mt,105000000,42000,0,0,1,0,12
2012,mercedes benz,cls class,1100000000,90000,1,0,4,1,1
2018,mvm,315 hatchback,77000000,24000,0,0,3,0,1
2016,lexus nx,300h f,735000000,35000,1,2,4,1,1
2010,hyundai,NA,295000000,230000,1,0,5,0,1
2014,bmw 5,series sedan,830000000,15000,1,0,1,1,1
2008,toyota,NA,130000000,130000,1,0,4,0,2
2017,peugeot,206 ir,70000000,49000,0,0,1,0,1
2001,daewoo,NA,27000000,200000,0,0,1,0,2
2017,hyundai,santafe ix45,550000000,0,1,0,1,8,-1
2018,chery,arrizo5te at,167000000,35000,1,0,1,0,1
2002,daewoo,NA,27000000,190000,0,0,1,10,1
2007,hyundai,NA,205000000,162000,1,0,1,4,3
2003,peugeot,405,22500000,275000,0,0,1,1,1
2012,mercedes benz,class coupe,850000000,85000,1,0,4,1,1
2011,renault megan,ir e2,105000000,270000,0,0,3,4,2
2014,kia,sportage,348000000,68000,1,0,1,0,1
2010,hyundai,veracruz,345000000,113000,1,0,8,11,1
2016,lexus nx,200t f,820000000,44000,1,0,1,12,16
2009,suzuki grand,vitara ir,145000000,160000,0,0,1,0,2
2011,bmw,7 series,730000000,110000,1,0,1,0,2
2013,geely,emgrand7,97500000,57000,1,0,1,1,3
2014,kia,optima,340000000,80000,1,0,1,0,1
2008,mercedes benz,e class,420000000,190000,1,0,3,0,1
2015,kia cerato,ir 1600,130000000,0,0,0,1,0,1
2011,citroen,NA,245000000,195000,1,0,1,1,1
2014,geely,emgrand,150000000,93000,1,0,1,1,1
2014,mvm,x33,72000000,65000,0,0,4,1,2
2010,hyundai,NA,375000000,67000,1,0,1,11,1
2007,proton,NA,49000000,0,1,0,5,9,2
2013,toyota,corolla,255000000,87000,1,0,1,0,2
2002,pazhan,NA,42000000,200000,0,1,1,5,1
2018,mazda 3,sedan 2.0l,259000000,8000,1,0,1,11,1
2018,chery,arrizo5te at,181000000,0,1,0,1,0,1
2017,chery,arrizo5te at,155000000,24000,1,0,1,0,1
2012,great,wall c30,65000000,94000,1,0,1,0,2
2013,mvm,315 hatchback,49900000,72000,0,0,1,1,2
2016,nissan,x,460000000,9500,1,0,1,0,1
2018,hyundai,sonata hybrid,458000000,6000,1,2,1,1,10
2018,chery,tiggo5 at,200000000,0,1,0,1,6,1
2008,nissan,murano,242000000,144000,1,0,1,1,4
2011,capra,4door,100000000,135000,0,0,1,0,3
2015,mitsubishi,outlander,345000000,76000,1,0,1,1,1
2018,besturn,b30,120000000,12000,1,0,3,11,1
2007,toyota,camry,155000000,112000,1,0,13,0,2
2017,mitsubishi,lancer 1.8,275000000,7800,1,0,1,0,1
2008,nissan,maxima ir,169500000,190000,1,0,4,0,9
2010,mercedes benz,c class,440000000,47000,1,0,1,0,1
2018,mvm x22,at sport,145000000,0,1,0,1,0,1
