nissan,maxima ir,2004,at,145000000,melli,140000,1,0,5,0,9
hyundai,elantra,2018,ir,354000000,melli,0,1,0,1,1,1
hyundai,accent,2018,ir,235000000,melli,0,1,0,1,0,1
rigan,coupa,2018,flagship,325000000,melli,2000,1,0,1,1,2
peugeot,206 ir,2012,type2,45000000,melli,113000,0,0,12,1,3
mercedes benz,e class,1991,e230,98000000,melli,182000,0,0,4,0,4
hyundai,tucson,2015,ix35,350000000,melli,76000,1,0,1,0,4
bmw 5,series sedan,2006,530i,285000000,melli,155000,1,0,3,0,5
peugeot,206 ir,2006,type2,33500000,melli,172000,0,0,5,4,3
peugeot,pars,2018,at,100400000,melli,0,1,0,1,0,2
mvm,110s,2016,comfort,38000000,melli,65000,0,0,1,0,1
hyundai,santafe ix45,2015,2400cc,465000000,melli,70000,1,0,1,0,1
kia,optima,2016,gtline,490000000,melli,12000,1,0,1,1,1
renault,sandero,2016,at,105000000,melli,40000,1,0,1,0,1
hyundai,santafe ix45,2014,2400cc,378000000,melli,75000,1,0,1,0,2
pride,111,2015,se,31000000,melli,50000,0,0,7,0,3
toyota,hilux high,2016,at,670000000,melli,40000,1,0,1,1,16
capra,4door,2017,4wd,157000000,melli,20000,0,0,1,0,-1
toyota,camry,2014,glx,420000000,melli,60000,1,0,1,0,2
jac,j5,2015,at,83000000,melli,85000,1,0,5,0,1
nissan,maxima ir,2007,at,175000000,melli,148000,1,0,1,0,9
kia,sorento,2009,gtline,238000000,melli,200000,1,0,4,1,1
renault,sandero stepway,2018,mt,120000000,melli,0,0,0,1,1,1
kia,optima,2010,basic,215000000,melli,213000,1,0,1,1,1
geely,emgrand7,2014,at,110000000,melli,46000,1,0,1,1,1
bmw 5,series sedan,2015,528i,860000000,melli,45000,1,0,1,0,4
peugeot,207,2018,at,111000000,melli,13100,1,0,1,0,1
toyota,corolla,2006,gli,130000000,melli,440000,1,0,12,0,2
dongfeng,h30,2018,cross,103000000,melli,0,1,0,1,0,10
besturn,b30,2018,at,125000000,melli,19000,1,0,1,0,1
toyota,camry,2015,glx,485000000,melli,38000,1,0,1,0,2
bmw 3,series sedan,2005,318i,185000000,melli,155000,0,0,3,1,1
bmw,x3,2017,28,1050000000,melli,10200,1,0,1,2,5
peugeot,206 ir,2018,type2,68000000,melli,5600,0,0,1,1,1
porsche,cayenne,2010,v6,838000000,melli,89000,1,0,1,0,4
ssang yong,new korando,2015,premium,245000000,melli,0,1,0,1,0,1
kia,cerato,2013,koup,230000000,melli,139000,1,0,1,1,1
suzuki,grand,2007,vitara,170000000,melli,170000,1,0,1,4,1
lexus,lx,2018,570,1850000000,gozar movaqaat,0,1,0,1,2,6
hyundai,tucson,2014,ix35,340000000,melli,48000,1,0,1,0,4
kia cerato,ir 1600,2017,optional,165000000,melli,19500,0,0,1,1,2
nissan,patrol,1990,pickup,35000000,melli,200000,0,1,5,8,13
peugeot,206 ir,2017,type5,76000000,melli,40000,0,0,1,0,1
mvm,x33s at,2017,basic,145000000,melli,45000,1,0,1,0,3
bmw,x3,2009,30,285000000,melli,178000,1,0,3,10,1
mg,6,2012,magnette,138000000,melli,203000,1,0,1,1,1
renault,fluence,2017,mt,190000000,melli,22000,0,0,1,1,1
renault,sandero,2017,at,117000000,melli,10000,1,0,1,1,1
zotye,Ario,2018,1.6l,94000000,melli,0,1,0,1,0,1
peugeot,206 ir,2016,type5,75000000,melli,28000,0,0,3,0,1
mazda,323,2005,mt,51000000,melli,330000,0,0,1,14,1
mvm,x33s at,2017,sport,145000000,melli,21000,1,0,1,0,1
mvm,315 hatchback,2018,sport,82500000,melli,290,0,0,1,0,1
volvo,v40 R,2014,Design%20Plus,430000000,melli,40000,1,0,1,1,1
bmw 3,series sedan,2005,318i,148000000,melli,138000,0,0,4,4,1
bmw 4,series grancoupe,2015,428i,780000000,melli,53000,1,0,3,8,6
hyundai,accent,2018,ir,228000000,melli,0,1,0,1,0,1
chery,tiggo7,2018,excellent,300000000,melli,7000,1,0,1,0,4
mitsubishi,lancer 1.8,2018,at,307000000,melli,7000,1,0,1,0,1
renault,megan ir,2009,2000,125000000,melli,210000,1,0,1,4,3
kia,cerato,2013,2000,167000000,melli,130000,1,0,4,12,1
peugeot,206 ir,2003,type2,24000000,melli,200000,0,0,4,4,1
hyundai,tucson,2017,ix35,260000000,gozar movaqaat,16000,1,0,1,0,1
hyundai,accent,2018,ir,228000000,melli,0,1,0,1,1,1
mazda,3 ir,2010,type3,150000000,melli,170000,1,0,1,9,1
nissan,juke,2016,skypack,275000000,melli,3800,1,0,1,0,-1
kia,cerato,2016,2000,295000000,melli,70000,1,0,1,2,1
hyundai,tucson,2017,ix35,500000000,melli,0,1,0,1,4,1
toyota,hilux high,2014,at,475000000,melli,42000,1,0,1,0,6
kia,optima,2015,basic,378000000,melli,52000,1,0,1,6,1
haima,s7 1.8l,2017,turbo,180000000,melli,35000,1,0,1,1,12
renault,tondar90 plus,2017,at,94000000,melli,14000,1,0,5,0,3
hyundai,accent,2014,full,165000000,melli,108000,1,0,1,0,2
bmw 4,series grancoupe,2015,428i,710000000,melli,37000,1,0,1,0,6
peugeot,207,2018,mt,105000000,melli,0,0,0,1,0,1
mitsubishi,pajero 2door,2010,6cylinder,420000000,melli,145000,1,0,1,0,1
kia,rio,2015,sedan,195000000,melli,19000,1,0,1,0,1
toyota,camry,2012,glx,345000000,melli,59500,1,0,3,0,2
chery,arrizo5te at,2018,excellent,180000000,melli,2800,1,0,1,1,1
peugeot,206sd,2016,v8,78000000,melli,23000,0,0,3,0,1
mvm,110,2007,3cylinder,14700000,melli,205000,0,0,5,17,3
hyundai,avante,2008,at,105000000,melli,265000,1,0,6,0,3
mvm,550,2016,at,85000000,melli,33000,1,0,7,0,2
mercedes benz,e class,2003,e240,295000000,melli,295000,1,0,4,5,1
peugeot,pars,2016,lx,80000000,melli,132000,0,0,4,0,-1
pride,131,2016,se,33000000,melli,95000,0,0,1,0,1
hyundai,accent,2018,ir,215000000,melli,0,1,0,1,20,1
kia,sorento,2008,basic,215000000,melli,146000,1,0,3,0,3
renault,megan ir,2012,2000,111000000,melli,200000,1,0,13,4,-1
hyundai,tucson,2015,ix35,365000000,melli,60000,1,0,1,0,1
mercedes benz,e class,2010,e300,620000000,melli,170000,1,0,5,6,7
mitsubishi,outlander,2017,type5,470000000,melli,8000,1,0,3,0,1
renault,sandero,2016,mt,94000000,melli,65000,0,0,1,4,1
toyota,prado 2doors,2012,4cylinder,660000000,melli,75000,1,0,1,1,1
mazda,3 ir,2008,type3,131000000,melli,93000,1,0,1,5,1
renault,safrane pe,2016,2.0,260000000,melli,15000,1,0,1,0,1
kia,optima,2016,gtline,435000000,melli,27000,1,0,1,6,1
mitsubishi,asx,2017,type4,380000000,melli,18000,1,0,1,2,-1
nissan,zamyad pickup,2018,cng,68000000,melli,0,0,1,1,8,1
tiba,hatchback,2018,ex,49800000,melli,0,0,0,1,0,-1
kia,optima,2013,gtline,330000000,melli,87000,1,0,1,4,1
rigan,coupa,2018,royal,295000000,melli,0,1,0,1,1,10
renault megan,ir e1,2009,1600,85000000,melli,0,0,0,13,4,1
peugeot,207,2018,at,115000000,melli,12000,1,0,1,2,1
peugeot,207,2018,at,115000000,melli,0,1,0,1,0,1
bmw 5,series sedan,2014,528i,570000000,melli,80000,1,0,5,2,2
mg,6,2014,magnette,165000000,melli,70000,1,0,4,2,2
lexus nx,200t f,2016,sport,880000000,melli,45000,1,0,1,12,4
bmw 3,series sedan,2009,320i,351000000,melli,130000,1,0,1,0,2
bmw 3,series sedan,2009,330i,300000000,melli,105000,1,0,3,0,5
honda,cr v,2016,ex,515000000,melli,28000,1,0,1,30,2
chery,arrizo5,2018,mt,125000000,melli,12000,0,0,1,1,1
kia cerato,ir 2000,2018,optional,215000000,melli,0,1,0,1,28,1
peugeot,207,2018,mt,106000000,melli,0,0,0,1,0,1
toyota landcruiser,4door v6,2006,4500cc,582000000,melli,159000,1,0,1,4,2
besturn,b30,2018,at,129900000,melli,0,1,0,1,0,2
hyundai sonata,hybrid gls,2017,plus,435000000,melli,35000,1,2,1,0,11
hyundai sonata,hybrid gls,2017,plus,435000000,melli,35000,1,2,1,0,11
kia,cerato,2012,2000,175000000,melli,130000,1,0,1,4,1
mg,6,2016,gt,238000000,melli,19000,1,0,1,1,3
suzuki,grand,2006,vitara,130000000,melli,120000,0,0,1,4,1
toyota,camry,2015,glx,465000000,melli,67000,1,0,1,0,2
citroen,c3,2018,ir,320000000,melli,0,1,0,1,0,1
kia,cerato,2016,koup,325000000,melli,50000,1,0,1,5,1
hyundai,elantra,2018,ir,350000000,melli,0,1,0,1,1,1
hyundai,tucson,2009,ix35,173000000,melli,0,1,0,5,0,-1
pride,111,2016,se,35500000,melli,34000,0,0,1,4,3
toyota,camry,2013,gl,310000000,melli,105000,1,0,1,1,3
bmw,7 series,2017,730li,1540000000,melli,39000,1,0,1,0,5
toyota,aurion,2009,grande,279000000,melli,165000,1,0,12,0,2
renault,sandero,2016,at,104000000,melli,13700,1,0,1,0,9
ssang,yong musso,2005,2300,120000000,melli,0,0,0,1,0,3
toyota,prado 2doors,2013,4cylinder,700000000,melli,120000,1,0,1,0,1
bmw,x4,2017,28,1170000000,melli,12000,1,0,1,1,5
mercedes benz,c class,2008,c350,398000000,melli,140000,1,0,1,1,1
hyundai,veracruz,2011,ix55,420000000,melli,140000,1,0,1,0,1
toyota,camry,2007,glx,190000000,melli,255000,1,0,4,4,2
mercedes benz,cls class,2012,cls350,1150000000,melli,79000,1,0,1,1,2
pride,111,2018,se,38000000,melli,0,0,0,1,0,3
pride,131,2018,se,41500000,melli,0,0,0,1,0,-1
mazda,323,2006,at,72000000,melli,189000,1,0,12,8,3
mercedes benz,s class,2010,s350,1100000000,melli,70000,1,0,1,0,4
peugeot,207,2018,at,114500000,melli,0,1,0,1,2,1
kia,cerato,2010,2000,165000000,melli,120000,1,0,1,1,2
samand,lx,2015,basic,57000000,melli,40000,0,0,1,0,2
peugeot,206sd,2018,v8,82000000,melli,19000,0,0,1,2,1
mitsubishi,asx,2015,type4,328000000,melli,90000,1,0,1,1,1
hyundai,accent,2018,ir,215000000,melli,0,1,0,1,1,-1
hyundai,tucson,2011,ix35,270000000,melli,133000,1,0,1,0,1
mvm,110s,2017,comfort,40000000,melli,18000,0,0,1,0,3
geely,emgrand7,2014,at,108000000,melli,45500,1,0,12,0,1
geely,emgrand7,2014,at,115000000,melli,36000,1,0,1,1,3
alfa,romeo,2014,mito,240000000,melli,60000,1,0,3,8,1
kia,sportage,2014,basic,345000000,melli,68000,1,0,1,0,1
bmw,x3,2014,28,630000000,melli,120000,1,0,3,0,5
samand,lx,2012,ef7,42500000,melli,133000,0,0,7,0,2
peugeot,206 ir,2018,type2,69500000,melli,4000,0,0,1,0,3
renault,tondar90,2016,e2,69000000,melli,37200,0,0,4,1,9
bmw,x3,2014,28,670000000,melli,50000,1,0,1,1,4
ssang yong,new actyon,2014,luxury,270000000,melli,107000,1,0,1,1,1
mercedes benz,cls class,2007,cls350,410000000,melli,195000,1,0,5,0,2
renault,megan ir,2012,2000,127000000,melli,108000,1,0,4,1,2
kia,cerato,2015,2000,135000000,gozar movaqaat,38000,1,0,1,1,1
renault,fluence,2017,e4,240000000,melli,57000,1,0,1,10,17
mercedes benz,c class,2008,c350,410000000,melli,180000,1,0,1,1,8
peugeot,206 ir,2018,type2,72000000,melli,24000,0,0,1,0,3
pride,131,2018,se,41500000,melli,0,0,0,1,0,-1
hyundai,accent,2018,ir,230000000,melli,0,1,0,1,1,1
mercedes benz,c class,2010,c200,470000000,melli,27000,1,0,1,0,1
mitsubishi,asx,2015,type4,318000000,melli,47214,1,0,1,0,14
jac,s5,2015,mt,145000000,melli,51000,0,0,1,0,1
mercedes benz,cls class,2011,cls350,800000000,melli,54000,1,0,1,0,2
bmw,7 series,2009,750li,790000000,melli,120000,1,0,1,0,2
kia,optima,2015,basic,360000000,melli,71000,1,0,1,1,1
haima,s7 1.8l,2018,turbo,215000000,melli,0,1,0,1,17,1
jac,j5,2014,mt,76000000,melli,73000,0,0,1,1,-1
peugeot,206 ir,2016,type5,65000000,melli,72000,0,0,4,0,9
kia,mohave,2011,v8,498000000,melli,97000,1,0,1,1,1
chery,arrizo5te at,2017,excellent,154000000,melli,7820,1,0,1,0,1
mvm,x33s at,2017,sport,140000000,melli,41050,1,0,1,0,2
kia,rio,2016,hatchback,214000000,melli,31000,1,0,1,0,1
renault,talisman,2017,e3,458000000,melli,17000,1,0,1,0,1
peugeot,206sd,2017,v8,75000000,melli,16000,0,0,1,0,3
renault,tondar90,2017,at,76000000,melli,15000,1,0,16,0,-1
peugeot,pars,2014,lx,77000000,melli,66000,0,0,1,0,1
hyundai,tucson,2015,ix35,370000000,melli,61000,1,0,1,0,8
renault megan,ir e2,2011,1600,115000000,melli,148000,0,0,1,0,1
jac,j5,2015,at,98000000,melli,32500,1,0,3,1,1
pride,151,2016,se,31200000,melli,55000,0,0,1,0,3
dongfeng,h30,2018,cross,103000000,melli,0,1,0,1,0,-1
lifan,x50,2018,at,99000000,melli,5000,1,0,1,5,1
kia,sportage,2013,basic,299000000,melli,115000,1,0,1,7,4
toyota,camry,2007,se,230000000,melli,198000,1,0,1,1,1
nissan,teana ir,2012,xl,280000000,melli,120000,1,0,4,9,1
peugeot,206 ir,2012,type2,46000000,melli,175000,0,0,13,0,3
bmw 5,series sedan,2018,530i,1550000000,melli,0,1,0,1,1,5
hyundai,santafe ix45,2017,2400cc,615000000,melli,0,1,0,1,1,1
renault,scala e2,2016,2.0,229000000,melli,27000,1,0,1,0,1
peugeot,206sd,2017,v8,74000000,melli,31000,0,0,1,0,1
mg,6,2014,gt,160000000,melli,97000,1,0,3,1,2
renault,tondar90,2011,e2,52000000,melli,130000,0,0,4,1,3
peugeot,pars,2015,lx,71000000,melli,93000,0,0,4,2,-1
bmw 3,series sedan,2007,320i,255000000,melli,110000,1,0,1,1,1
kia,cerato,2016,2000,285000000,melli,23000,1,0,1,4,3
peugeot,207,2018,at,122000000,melli,0,1,0,1,0,1
geely,emgrand,2014,x7,168000000,melli,37000,1,0,1,0,1
renault,tondar90,2012,e2,59000000,melli,100000,0,0,4,7,3
bmw,x3,2015,28,885000000,melli,28000,1,0,1,0,4
toyota,aurion,2011,grande,395000000,melli,132000,1,0,1,0,2
nissan,maxima ir,2009,at,165000000,melli,98000,1,0,5,1,2
toyota,corolla,2015,gli,340000000,melli,69000,1,0,1,2,2
peugeot,207,2018,at,121000000,melli,0,1,0,1,0,1
porsche,cayenne,2010,v6,740000000,melli,60000,1,0,1,6,8
bmw 3,series sedan,2009,320i,310000000,melli,180000,1,0,1,0,1
mercedes benz,e class,2013,e300,890000000,melli,57000,1,0,1,0,5
bmw 4,series grancoupe,2015,420i,710000000,melli,50000,1,0,3,8,6
kia,cerato,2013,koup,235000000,melli,88000,1,0,1,0,1
renault,megan,2006,1600,75000000,melli,207000,0,0,4,10,-1
zotye,Ario,2017,1.6l,89000000,melli,0,1,0,1,0,1
hyundai,tucson,2014,ix35,350000000,melli,0,1,0,1,0,7
mitsubishi,pajero 2door,2007,6cylinder,350000000,melli,220000,1,0,4,1,1
peugeot,206 ir,2005,type5,35000000,melli,234200,0,0,4,4,1
peugeot,405,2000,glx,19000000,melli,235000,0,1,5,29,1
geely,emgrand,2014,x7,150000000,melli,90000,1,0,1,0,1
ssang yong,new actyon,2014,luxury,285000000,melli,80000,1,0,1,6,1
nissan,maxima ir,2008,at,180000000,melli,134000,1,0,1,4,2
peugeot,405,2015,glx,49500000,melli,60000,0,0,1,2,-1
toyota landcruiser,4door v6,2010,4000cc,990000000,melli,63000,1,0,3,1,2
hyundai,tucson,2012,ix35,288000000,melli,133000,1,0,1,0,4
toyota,camry,2007,glx,219000000,melli,190000,1,0,1,4,3
mazda,323,2003,mt,47000000,melli,227000,0,0,10,10,3
peugeot,206 ir,2018,type5,87000000,melli,0,0,0,1,0,-1
peugeot,207,2018,at,110000000,melli,25000,1,0,1,0,3
hyundai,santafe ix45,2017,2400cc,620000000,melli,0,1,0,1,0,1
toyota,prado 4doors,2008,4cylinder,475000000,melli,160000,1,0,1,1,1
peugeot,206 ir,2018,type2,75500000,melli,0,0,0,1,8,1
peugeot,206 ir,2005,type5,36500000,melli,320000,0,0,5,4,1
lifan,620,2014,1.8,63000000,melli,113000,0,0,1,1,2
toyota,camry hybrid,2015,le,420000000,melli,0,1,2,1,0,7
lexus,is convertible,2009,300,355000000,melli,140000,1,0,4,0,2
kia,optima,2015,basic,368000000,melli,87000,1,0,1,0,1
ssang yong,new korando,2015,premium,250000000,melli,90000,1,0,1,1,1
mazda 3,sedan 2.0l,2016,type4,245000000,melli,40000,1,0,1,11,1
peugeot,206sd,2008,v9,48000000,melli,205000,1,0,1,4,1
hyundai,santafe ix45,2017,2400cc,645000000,melli,0,1,0,1,0,1
mvm,315 hatchback,2018,sport,80000000,melli,11000,0,0,1,1,1
kia,optima,2015,basic,370000000,melli,73000,1,0,1,0,1
hyundai,santafe ix45,2014,2400cc,405000000,melli,90000,1,0,1,9,1
kia,rio ir,2007,mt,36000000,melli,220000,0,0,5,0,3
kia cerato,ir 2000,2018,optional,195000000,melli,17800,1,0,3,0,1
mvm,x33s at,2017,sport,150000000,melli,50000,1,0,1,1,1
renault,tondar90,2011,e2,49000000,melli,190000,0,0,4,4,-1
kia,optima,2016,gtline,460000000,melli,21000,1,0,1,1,1
samand,soren,2017,elx,72000000,melli,44000,0,0,1,0,1
samand,lx,2018,basic,69500000,melli,0,0,0,1,0,2
hyundai,santafe ix45,2017,2400cc,610000000,melli,0,1,0,1,6,1
peugeot,206sd,2012,v9,62000000,melli,0,1,0,1,2,3
toyota,camry,2013,gl,315000000,melli,30000,1,0,5,0,2
peugeot,pars,2003,mt,30000000,melli,256000,0,0,9,4,1
mitsubishi,outlander,2018,type5,605000000,melli,0,1,0,1,0,1
mercedes benz,e class,2016,e250,1090000000,melli,18000,1,0,1,1,1
samand,lx ef7,2011,cng,43000000,melli,151000,0,1,1,0,1
hyundai,santafe ix45,2017,2400cc,575000000,melli,0,1,0,1,0,1
kia,mohave,2011,v8,495000000,melli,87000,1,0,1,12,3
toyota,corolla,2015,xli,330000000,melli,48000,1,0,1,1,-1
peugeot,pars,2018,at,94500000,melli,0,1,0,1,0,2
mazda 3,sedan 2.0l,2015,type4,225000000,melli,80000,1,0,1,0,1
lifan,x50,2016,at,73000000,melli,28000,1,0,9,0,1
dena,plus,2018,basic,119000000,melli,0,0,0,1,0,1
toyota,corolla,2015,gli,340000000,melli,69000,1,0,1,2,2
peugeot,207,2018,at,119000000,melli,10700,1,0,1,0,1
mercedes benz,e class,2014,e250,890000000,melli,26000,1,0,1,0,1
toyota,prado 4doors,2006,4cylinder,435000000,melli,87000,1,0,1,0,2
lifan,x50,2015,at,79000000,melli,60000,1,0,1,2,1
toyota,prado 2doors,2012,4cylinder,700000000,melli,80000,1,0,1,0,1
hyundai,tucson,2010,ix35,197000000,melli,120000,1,0,3,0,3
tiba,sedan,2016,sx,38800000,melli,60000,0,0,1,9,-1
toyota,prado 2doors,2013,4cylinder,735000000,melli,65000,1,0,1,0,1
kia,sportage,2015,basic,374000000,melli,68000,1,0,1,1,1
jac,j5,2016,at,92000000,melli,72000,1,0,9,2,1
lexus nx,300h f,2016,sport,690000000,melli,20000,1,2,1,0,1
chery,tiggo5,2018,ie,200000000,melli,3850,1,0,1,1,12
kia,sorento,2008,basic,218000000,melli,200000,1,0,1,1,2
lexus nx,200t f,2016,sport,830000000,melli,23000,1,0,1,0,1
toyota,prius,2017,b,315000000,melli,18000,1,2,1,7,1
peugeot,206 ir,2006,type2,28500000,melli,250000,0,0,11,8,1
hyundai,accent,2018,ir,212000000,melli,0,1,0,1,0,1
toyota,prado 2doors,2012,4cylinder,640000000,melli,100000,1,0,1,1,1
peugeot,pars,2003,mt,35000000,melli,139000,0,0,1,1,1
kia,cerato,2017,2000,340000000,melli,17800,1,0,1,1,1
chery,tiggo5 at,2016,excellent,165000000,melli,57000,1,0,1,0,1
hyundai,santafe ix45,2015,2400cc,460000000,melli,54900,1,0,1,0,1
bmw 4,series convertible,2015,428i,755000000,melli,31000,1,0,3,2,6
bmw,x4,2015,28,880000000,melli,50000,1,0,1,2,8
hyundai,accent,2018,ir,226000000,melli,0,1,0,1,1,1
jac,s5,2015,mt,142000000,melli,130000,0,0,1,0,2
hyundai,santafe ix45,2017,2400cc,645000000,melli,0,1,0,1,0,1
chery,arrizo5te at,2018,excellent,170000000,melli,13500,1,0,1,0,1
mercedes benz,s class,2008,s350,810000000,melli,120000,1,0,1,1,2
hyundai,santafe ix45,2015,2400cc,486000000,melli,27200,1,0,1,0,1
bmw 3,series sedan,2005,318i,170000000,melli,270000,0,0,4,0,1
toyota landcruiser,pickup 4door,2001,3f,105000000,melli,0,0,0,1,18,-1
toyota,prado 2doors,2013,4cylinder,690000000,melli,68000,1,0,1,0,1
kia,cerato,2017,2000,332000000,melli,21000,1,0,1,0,1
bmw 5,series sedan,2013,528i,620000000,melli,100000,1,0,1,6,2
alfa,romeo,2017,giulietta,440000000,melli,8000,1,0,1,1,1
peugeot,pars,2013,mt,51000000,melli,130000,0,0,5,1,3
hyundai,santafe ix45,2008,2700cc,206000000,melli,170000,1,0,4,1,1
peugeot,206 ir,2010,type2,42000000,melli,134000,0,0,4,0,1
toyota,prado 4doors,2008,4cylinder,410000000,melli,195000,1,0,4,0,2
chery,tiggo7,2018,excellent,295000000,melli,0,1,0,1,1,8
toyota,c hr,2018,hybrid,520000000,melli,0,1,2,1,0,1
peugeot,206sd,2010,v9,55000000,melli,170000,1,0,11,2,1
mercedes benz,c class,2013,c200,565000000,melli,68000,1,0,3,0,1
nissan,patrol 2door,1999,ir,45000000,melli,370000,0,0,13,1,2
tiba,hatchback,2018,ex,50000000,melli,0,0,0,1,0,3
toyota,hilux high,2016,at,670000000,melli,34000,1,0,1,11,4
kia,optima,2016,basic,415000000,melli,31000,1,0,1,1,1
bmw 5,series sedan,2013,528i,635000000,melli,95000,1,0,1,0,5
toyota,corolla,2008,gli,173000000,melli,0,1,0,1,2,2
kia,sorento,2015,gtline,538000000,melli,27000,1,0,1,0,-1
toyota,prius,2017,c,345000000,melli,40000,1,2,1,0,1
bmw,z4,2014,20,550000000,melli,68000,1,0,1,0,4
geely,emgrand7,2013,mt,92000000,melli,73500,0,0,1,0,3
kia,sportage,2015,basic,385000000,melli,40000,1,0,1,0,1
hyundai,avante,2009,at,115000000,melli,128000,1,0,1,5,3
peugeot,405,2016,glx,54000000,melli,38000,0,0,1,4,2
citroen,c3,2018,ir,315000000,melli,0,1,0,1,0,3
hyundai,tucson,2014,ix35,330000000,melli,74000,1,0,1,0,4
jac,j5,2014,at,100000000,melli,86000,1,0,1,1,1
lifan,x60,2014,mt,82000000,melli,43000,0,0,1,1,1
pride,131,2018,se,40200000,melli,0,0,0,1,0,14
jac,j5,2017,at,108000000,melli,16000,1,0,10,1,1
renault,sandero,2018,at,127000000,melli,10000,1,0,1,0,1
samand,lx,2016,basic,60000000,melli,48000,0,0,1,1,2
hyundai,santafe ix45,2016,2400cc,504000000,melli,47000,1,0,3,0,1
rigan,coupa,2018,flagship,350000000,melli,0,1,0,1,1,2
bmw,z4,2013,28,540000000,melli,80000,1,0,1,9,12
ssang yong,new actyon,2014,luxury,276000000,melli,46000,1,0,1,1,1
hyundai,santafe ix45,2017,2400cc,620000000,melli,0,1,0,1,1,1
pride,151,2016,se,30000000,melli,90000,0,0,1,1,3
peugeot,206sd,2018,v8,85000000,melli,0,0,0,1,4,-1
mercedes benz,e class,2015,e250,1050000000,melli,34000,1,0,1,6,4
kia,sorento,2016,basic,530000000,melli,37000,1,0,1,0,1
suzuki grand,vitara ir,2009,at2.0,160000000,melli,165000,1,0,4,1,1
alfa,romeo,2017,giulietta,390000000,melli,5000,1,0,1,0,5
nissan,pickup ir,2013,2cab,185000000,melli,108000,0,0,1,0,3
peugeot,pars,2018,cng,85000000,melli,0,0,1,1,0,-1
citroen,xantia 1.8,2003,superlux,44000000,melli,266000,0,0,1,9,1
samand,soren elx,2016,turbo,69000000,melli,85000,0,0,7,0,1
hyundai,tucson,2017,ix35,465000000,melli,32000,1,0,1,34,1
mercedes benz,c class,2008,c200,325000000,melli,110000,1,0,1,4,1
hyundai,tucson,2017,ix35,508000000,melli,0,1,0,1,0,1
lifan,x50,2016,at,77000000,melli,80000,1,0,1,0,1
kia,sportage gt,2017,line,540000000,melli,7000,1,0,1,0,1
kia,sorento,2008,basic,213000000,melli,150000,1,0,4,1,4
toyota,prado 4doors,2008,6cylinder,690000000,melli,105600,1,0,1,1,3
citroen,c3,2018,ir,300000000,melli,0,1,0,1,0,1
bmw,7 series,2010,750li,670000000,melli,155000,1,0,3,0,5
peugeot,pars,2015,at,72000000,melli,78000,1,0,11,0,2
mitsubishi,outlander,2017,type5,475000000,melli,13000,1,0,1,0,1
peugeot,206 ir,2016,type5,67000000,melli,65000,0,0,1,0,3
toyota,prius,2016,c,310000000,melli,30000,1,2,1,0,10
mvm,x33,2016,at,122000000,melli,59000,1,0,1,0,1
mercedes benz,c class,2009,c200,325000000,melli,167000,1,0,4,17,1
mazda,3 ir,2009,type3,118000000,melli,0,1,0,13,0,1
bmw,x3,2014,28,610000000,melli,53000,1,0,1,1,2
suzuki grand,ir at,2011,2.4,178000000,melli,165000,1,0,4,2,-1
land,rover rangerover,2013,evoque,480000000,gozar movaqaat,60000,1,0,1,1,1
renault,scala,2016,1.6,200000000,melli,30000,1,0,3,7,1
hyundai sonata,hybrid gls,2017,plus,435000000,melli,25000,1,2,1,0,11
bmw,x1,2016,25,670000000,melli,12300,1,0,1,1,7
mvm,x22 mt,2018,basic,125000000,melli,0,0,0,1,0,1
toyota,camry,2012,glx,360000000,melli,75000,1,0,1,1,3
mercedes benz,e class,2015,e250,910000000,melli,54000,1,0,3,19,1
hyundai,santafe ix45,2015,2400cc,465000000,melli,45000,1,0,1,0,1
bmw,x4,2016,28,1020000000,melli,35000,1,0,1,0,5
pride,111,2017,se,37500000,melli,38000,0,0,1,0,1
peugeot,405,2010,glx,33500000,melli,205000,0,0,13,2,2
hyundai,tucson,2017,ix35,465000000,melli,15000,1,0,1,0,1
mvm,315 hatchback,2018,sport,84000000,melli,5210,0,0,1,0,1
peugeot,206 ir,2005,type2,29700000,melli,236000,0,0,5,4,11
toyota,camry,2007,glx,203000000,melli,185000,1,0,4,0,3
toyota,prado 2doors,2013,4cylinder,645000000,melli,93000,1,0,1,0,1
ssang yong,new actyon,2014,luxury,285000000,melli,76000,1,0,1,6,1
peugeot,206sd,2018,v8,88500000,melli,0,0,0,1,0,1
peugeot,206 ir,2006,type6,43000000,melli,0,1,0,5,2,3
mitsubishi,outlander,2018,phev,630000000,melli,0,1,2,1,0,1
peugeot,206 ir,2010,type6,50000000,melli,110000,1,0,4,2,9
renault,talisman,2017,e3,475000000,melli,6900,1,0,1,4,1
mvm,x22 at,2018,luxury,150000000,melli,0,1,0,1,0,22
toyota landcruiser,4door v6,2011,4000cc,1170000000,melli,150000,1,0,3,1,5
chery,arrizo5te at,2018,excellent,175000000,melli,0,1,0,1,0,1
chery,tiggo5 at,2018,excellent,210000000,melli,0,1,0,1,0,7
pride,111,2016,se,37500000,melli,0,0,0,1,0,3
kia,mohave,2011,v8,425000000,melli,190000,1,0,6,1,1
hyundai,tucson,2009,ix35,202000000,melli,145000,1,0,1,1,1
kia,optima,2017,gtline,505000000,melli,50000,1,0,3,0,4
kia,mohave,2010,v6,365000000,melli,180000,1,0,1,1,1
citroen,xantia 2.0,2010,sx,67000000,melli,230000,0,0,5,2,1
chery,tiggo5,2018,ie,215000000,melli,0,1,0,1,0,6
